,Ordinal Tag,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
3811,Array_5,1,8,2,4,5,0,4,4,6,2,2,6,6,3,4,1,2,2,2,3,4,2,2,1,3,5,1,2,6,5,2,3,4,1,5,3,1,3,2,6,4,5,6,8,0,1,2,5,0,4,1,7,8,15,11,7,1,3,4,5,11,9,0,7,14,4,3,1,6,4,12,11,8,5,0,14,1,13,6,2,5,4,8,1,2,4,6,1,11,11,2,8,3,0,1,3,1,3,12,10
3812,Array_5,5,7,2,2,4,2,4,3,3,5,1,4,11,1,3,4,4,2,6,6,7,8,3,2,4,4,13,0,4,8,2,0,2,8,4,2,0,0,4,4,3,2,5,2,1,4,3,8,1,5,4,5,9,13,11,7,0,2,3,5,10,14,1,5,10,7,8,0,7,9,10,10,3,12,1,3,0,15,4,4,3,3,7,8,2,6,12,0,7,3,4,6,4,0,2,0,1,3,12,8
3813,Array_5,9,7,3,0,5,0,2,3,1,2,3,4,5,5,1,5,4,0,2,5,4,6,2,1,7,5,2,3,2,4,7,1,1,4,4,1,3,3,0,5,3,3,4,5,1,2,5,12,1,5,3,3,15,11,16,10,1,3,3,0,9,8,0,9,16,6,5,0,6,4,9,8,9,8,0,4,2,13,10,6,7,5,5,7,0,8,14,1,7,5,1,3,2,0,1,2,1,2,9,8
3814,Array_5,5,4,3,3,2,3,5,2,2,1,2,4,9,4,2,2,6,0,3,6,2,5,1,4,4,2,8,5,3,8,7,2,0,4,2,4,3,2,1,2,2,2,4,2,1,1,2,12,0,0,1,3,13,12,13,12,0,3,2,3,15,13,0,13,9,4,8,0,11,4,13,4,7,8,0,6,0,12,6,5,6,7,8,8,1,7,9,0,11,8,1,4,4,1,1,6,3,3,15,7
3815,Array_5,2,8,3,1,3,4,4,0,1,2,3,2,8,5,4,4,6,1,6,3,6,12,4,0,4,2,6,1,3,2,6,3,1,4,5,2,3,3,1,5,2,2,4,5,0,3,2,9,5,8,0,3,6,11,8,4,0,7,3,1,8,8,0,10,16,3,6,0,6,9,4,9,9,7,0,9,0,20,6,7,6,4,11,9,0,6,8,1,11,11,1,5,1,0,3,3,2,2,7,6
3816,Array_5,6,5,7,4,2,2,3,3,1,2,3,1,7,7,10,4,3,2,4,2,3,4,2,1,4,6,1,0,1,4,4,0,5,3,5,2,2,4,0,7,4,4,2,2,1,2,1,8,3,1,3,5,16,10,7,3,0,1,5,4,10,17,2,14,7,5,10,0,6,5,9,11,7,12,0,6,2,11,4,2,7,4,5,9,0,2,10,0,7,4,0,7,3,0,2,4,3,6,12,3
3817,Array_5,8,11,1,4,5,1,5,2,2,3,1,8,2,2,2,2,4,0,2,1,2,5,3,1,5,0,1,0,2,2,4,5,0,0,3,3,2,1,3,7,3,3,6,5,1,3,5,9,1,4,5,4,12,14,6,6,0,6,1,4,9,10,0,9,11,7,8,0,10,6,10,11,7,11,0,11,0,10,6,3,12,4,7,4,1,6,7,1,7,6,1,6,2,0,3,0,6,4,16,6
3818,Array_5,4,5,3,1,2,6,6,2,2,1,2,2,4,2,4,1,7,2,1,5,1,6,4,2,3,2,3,1,3,4,5,4,2,0,3,0,3,2,3,5,3,3,3,3,1,4,3,7,1,2,0,2,15,9,6,8,0,3,2,4,6,5,2,17,12,7,7,0,12,3,11,5,4,7,0,7,1,14,8,5,8,4,7,5,0,4,11,0,5,5,1,9,1,0,0,1,5,7,8,5
3819,Array_5,7,7,2,3,2,3,4,1,2,3,3,3,5,3,5,4,4,2,3,4,5,9,2,4,1,4,4,2,4,3,9,4,2,3,1,3,1,2,2,8,0,1,5,7,1,1,9,6,3,8,1,3,11,7,6,14,0,3,2,3,10,10,0,12,12,4,4,0,13,7,6,12,7,9,1,9,0,21,8,7,3,1,7,4,0,8,9,0,6,6,1,6,1,1,2,0,3,3,12,3
3820,Array_5,3,10,3,2,3,4,7,3,3,2,0,4,6,4,3,1,4,0,4,3,3,8,3,4,3,1,2,5,3,3,6,4,2,2,4,4,1,2,1,4,2,2,3,3,0,1,3,6,0,3,3,6,12,5,10,9,3,3,3,4,8,11,1,5,8,7,4,0,11,4,6,6,8,6,0,5,1,8,8,4,8,3,10,6,0,4,14,0,9,6,3,10,9,0,3,2,0,12,13,9
3821,Array_5,0,5,4,7,3,1,5,4,3,3,2,4,6,4,5,1,9,1,6,8,4,4,5,4,4,1,4,2,4,5,1,0,2,5,4,6,1,1,1,7,3,4,4,5,0,2,6,10,2,0,2,5,9,7,11,7,0,7,3,5,7,9,0,11,10,5,9,0,10,11,8,7,5,12,0,10,2,11,5,8,4,5,10,5,2,5,11,1,10,10,2,6,4,2,2,2,6,6,10,9
3822,Array_5,2,3,3,1,5,2,4,5,3,3,3,2,4,8,9,2,5,1,5,3,10,4,0,3,3,3,3,2,1,7,5,2,4,3,4,6,1,4,2,4,1,3,6,6,0,2,6,10,1,4,3,4,15,4,8,9,0,3,2,4,10,5,0,8,14,2,7,1,6,8,9,7,10,10,0,9,1,13,5,5,5,3,4,7,0,6,12,0,10,7,2,6,1,0,1,4,8,3,21,5
3823,Array_5,3,9,2,3,1,2,2,2,2,4,2,6,7,2,7,1,8,1,3,4,3,4,2,3,1,4,9,2,1,3,5,2,3,3,4,1,3,3,5,6,3,6,5,2,1,4,0,6,4,5,1,5,8,4,9,9,2,2,3,3,2,15,0,11,12,7,8,0,8,6,12,15,8,7,0,8,3,13,6,3,3,5,8,7,1,5,5,2,8,9,4,8,3,0,1,1,3,4,15,3
3824,Array_5,6,5,2,4,2,3,4,2,1,1,3,2,3,3,2,3,3,3,4,2,1,5,3,3,6,3,4,2,2,2,5,1,1,4,2,6,1,7,2,5,3,4,9,5,1,2,7,13,1,3,3,1,10,8,11,7,0,6,6,3,6,7,0,10,12,7,7,0,4,7,10,9,9,2,0,9,0,13,3,4,5,5,3,6,1,6,7,1,7,7,2,6,2,0,3,3,5,5,12,10
3825,Array_5,3,5,2,3,1,6,5,3,3,3,1,7,5,0,6,4,5,1,4,5,2,6,2,2,2,3,3,3,4,2,6,1,4,1,5,4,2,4,6,5,2,3,2,3,0,2,4,14,2,1,3,3,15,16,12,10,1,3,1,2,9,15,0,9,11,4,5,0,8,3,12,7,7,12,1,2,1,15,6,7,6,2,5,7,1,5,15,1,12,7,0,5,4,2,1,3,2,4,11,9
3826,Array_5,4,7,2,0,3,1,3,7,2,4,3,3,3,6,5,7,4,0,8,4,7,4,2,7,3,4,4,3,1,3,3,2,4,2,3,5,2,4,2,6,4,0,9,7,3,4,4,9,2,5,4,4,13,10,8,7,0,2,1,4,7,13,0,9,11,6,4,0,7,5,10,4,6,9,0,11,1,20,9,7,8,10,4,3,0,4,16,1,9,6,0,5,3,1,0,0,7,4,17,7
3827,Array_5,3,4,4,0,1,1,8,1,1,1,4,8,5,6,7,5,3,1,2,1,4,7,4,2,3,0,1,3,3,1,0,2,0,3,3,1,2,4,1,2,3,2,1,2,2,6,3,9,2,3,3,3,15,9,14,13,0,6,3,6,14,10,1,7,5,3,11,0,7,6,10,10,4,9,0,9,1,9,5,5,8,4,9,8,0,5,7,0,8,10,1,9,7,0,4,2,0,5,14,11
3828,Array_5,4,5,1,0,4,4,8,3,3,3,2,6,4,1,3,2,2,2,6,3,1,6,3,2,3,4,3,2,4,7,1,4,1,2,4,1,1,2,3,4,8,3,5,6,0,2,1,11,0,8,0,5,11,3,10,12,0,1,2,3,11,20,0,19,8,5,7,0,9,3,12,11,10,12,0,10,0,12,8,3,5,3,5,8,2,7,10,3,9,8,3,5,2,2,1,0,3,5,8,5
3829,Array_5,0,3,2,1,1,4,5,2,0,3,3,1,5,4,6,2,4,1,3,2,3,3,3,1,9,2,1,6,0,6,3,3,1,5,4,8,4,6,5,11,7,0,3,2,2,0,7,11,4,2,1,3,8,8,11,9,2,3,4,2,8,7,1,16,5,6,7,1,14,8,16,16,7,7,1,13,3,11,3,3,8,3,5,10,0,4,9,1,8,5,2,2,4,0,4,0,3,6,13,5
3830,Array_5,6,5,2,5,2,6,3,0,3,3,2,8,5,0,5,2,5,1,2,1,6,8,5,3,4,4,6,2,2,3,8,1,5,1,2,2,2,4,1,5,1,2,1,6,2,0,1,10,1,5,1,5,12,7,14,5,0,2,2,2,9,8,0,13,3,5,6,0,9,12,11,9,8,7,0,8,3,14,3,7,7,3,4,4,1,5,10,2,5,11,0,6,3,0,1,0,6,2,8,7
3831,Array_5,4,4,1,1,2,4,2,3,2,4,3,7,4,7,3,1,4,0,3,6,5,2,3,3,9,2,5,0,2,5,4,0,1,1,3,1,2,2,3,5,4,7,5,9,2,4,5,10,2,5,5,4,15,8,10,8,0,4,4,3,10,10,1,11,11,6,11,0,10,2,6,10,4,5,0,6,1,13,3,3,10,1,3,11,0,4,16,1,6,7,4,11,2,0,7,2,3,6,9,6
3832,Array_5,8,7,3,0,1,1,11,3,5,2,8,6,5,5,3,2,2,1,5,4,3,5,2,3,3,4,8,5,1,2,3,1,4,2,3,4,2,0,4,4,1,2,2,5,1,1,3,8,0,2,3,5,9,11,9,9,0,5,4,5,7,10,1,4,9,8,9,0,7,2,15,9,6,7,0,6,2,18,8,6,5,1,7,2,2,5,9,2,8,13,2,3,2,0,1,4,7,3,13,4
3833,Array_5,6,8,2,3,1,3,3,3,5,1,2,4,5,6,10,4,5,1,4,7,2,4,0,2,2,2,3,4,4,2,5,6,0,2,5,2,1,0,4,7,2,3,5,5,1,2,3,8,1,2,3,3,11,10,15,9,0,2,2,2,6,9,2,16,11,4,10,1,5,8,6,11,4,8,0,11,0,15,4,3,8,2,6,14,1,6,11,2,7,8,1,4,4,0,3,1,1,6,13,5
3834,Array_5,9,1,4,1,2,2,8,1,1,5,1,7,4,4,2,1,4,1,4,5,4,8,2,3,3,2,3,2,5,4,3,3,4,2,6,3,1,3,2,3,4,4,9,5,2,2,9,6,2,2,3,5,9,12,7,7,0,4,6,2,10,7,0,11,13,7,8,0,5,5,16,8,4,10,0,11,0,13,3,5,9,6,6,9,1,8,7,0,8,3,3,5,1,1,2,1,7,3,15,9
3835,Array_5,7,6,2,3,4,7,2,3,2,3,3,4,6,2,1,3,0,0,2,3,1,5,1,0,6,3,2,4,2,4,2,1,5,1,2,3,2,1,5,5,3,3,2,7,2,2,4,7,1,3,5,5,15,14,16,4,1,7,6,3,9,5,0,8,11,5,7,0,8,4,12,11,6,5,0,12,1,21,4,5,7,3,9,6,0,10,11,0,12,11,0,8,5,0,0,1,1,5,10,8
3836,Array_5,5,3,2,3,1,1,10,2,4,3,1,6,2,1,4,5,3,3,6,1,1,6,2,2,8,2,7,3,4,4,3,5,5,2,6,2,2,1,0,1,0,0,4,3,0,4,4,7,3,9,3,1,9,10,10,10,1,3,5,4,5,10,2,8,8,1,12,0,12,8,12,11,6,9,0,7,1,13,6,3,6,8,5,4,0,10,10,0,7,5,2,6,5,0,5,1,3,6,15,5
3837,Array_5,7,9,2,1,2,4,3,5,6,4,2,5,1,2,5,2,3,1,3,0,3,3,1,2,5,2,3,2,4,6,4,1,2,1,6,4,1,4,1,7,4,1,3,6,2,4,2,11,1,2,1,3,10,9,6,10,0,3,1,7,6,5,1,11,6,5,8,0,6,8,7,4,17,5,0,8,0,14,4,4,6,6,5,7,0,3,7,1,7,12,1,4,2,2,2,3,1,4,11,7
3838,Array_5,7,7,2,3,0,2,2,5,3,3,2,3,5,0,6,2,4,1,7,9,5,8,4,1,8,2,4,2,4,3,5,2,5,1,1,5,0,4,5,3,1,6,6,5,1,3,3,2,1,3,6,6,8,7,7,3,0,6,2,2,10,7,0,11,7,4,7,0,5,6,3,15,7,3,0,7,2,11,2,6,7,6,9,10,0,5,6,1,10,10,0,7,3,0,8,0,2,6,10,8
3839,Array_5,1,5,4,2,3,1,4,3,3,6,1,6,5,4,7,3,4,0,5,2,8,0,1,2,5,3,5,3,3,5,7,0,1,2,3,3,2,2,0,5,2,2,4,2,0,3,4,8,1,1,3,1,19,7,12,7,1,3,2,4,12,8,0,9,10,4,13,1,7,9,13,11,7,7,0,9,2,18,10,2,3,3,6,7,2,3,20,0,9,6,0,3,0,0,2,0,4,3,11,1
3840,Array_5,6,4,1,1,4,4,4,0,1,4,1,2,2,2,1,1,6,1,7,7,4,3,3,1,6,2,4,2,6,5,8,5,1,3,3,3,2,1,2,3,3,4,5,5,3,4,5,6,1,2,0,2,15,5,13,13,0,9,6,4,6,17,0,7,6,5,5,0,5,3,10,15,10,12,0,6,3,22,4,4,3,4,4,4,4,5,11,1,15,6,0,5,0,0,2,4,3,7,6,5
3841,Array_5,4,3,2,0,4,2,2,4,1,0,1,3,3,3,3,4,3,2,5,2,8,10,5,1,1,3,6,4,3,5,0,0,4,6,3,4,1,1,1,5,2,4,5,1,2,6,6,8,2,3,2,2,9,16,9,5,1,3,3,5,16,13,0,10,8,7,7,0,8,11,10,9,4,7,0,11,2,7,6,1,7,5,5,7,1,8,11,2,4,7,0,8,0,0,1,3,3,3,15,6
3842,Array_5,9,7,2,2,3,1,4,7,5,4,5,7,3,5,9,4,10,0,7,5,5,4,3,1,3,2,1,1,3,6,7,3,3,5,1,2,3,1,4,4,3,2,3,1,1,3,2,8,1,4,3,4,8,16,8,13,0,4,4,6,14,8,0,7,11,9,10,0,8,3,8,15,5,12,1,10,1,12,7,3,5,5,4,8,3,4,10,2,8,13,2,5,6,1,4,1,4,5,15,7
3843,Array_5,4,5,1,1,5,6,5,2,5,3,3,6,5,7,5,4,2,0,4,6,0,8,3,2,3,3,4,0,2,1,0,5,3,5,7,2,2,1,0,5,2,4,6,7,0,6,4,6,1,6,1,3,8,5,9,10,0,2,1,3,8,6,1,8,17,3,3,0,4,4,11,11,4,10,1,7,1,13,5,3,11,5,2,5,0,4,9,0,9,5,1,6,2,0,2,0,3,3,19,6
3844,Array_5,1,5,3,2,1,2,2,4,2,2,1,3,4,3,3,2,7,2,4,1,0,5,5,4,3,1,7,3,4,6,2,3,1,3,4,4,2,2,6,3,3,3,6,3,0,6,1,7,1,7,4,2,16,8,7,6,1,6,2,7,10,7,2,15,15,5,5,0,4,9,6,11,5,12,0,5,3,17,3,3,9,3,4,7,1,5,16,0,6,6,1,4,5,0,3,0,2,5,12,4
3845,Array_5,7,8,2,0,1,2,5,3,5,3,2,2,6,3,1,4,1,1,1,7,5,4,3,3,2,1,6,2,2,6,5,3,4,7,3,2,3,1,4,2,3,4,2,3,2,3,2,13,0,0,3,4,16,7,12,5,2,0,4,4,9,8,1,10,8,2,9,0,14,3,9,12,5,7,0,7,0,14,7,2,4,5,3,9,0,2,10,2,7,9,0,7,0,1,1,0,1,9,14,9
3846,Array_5,7,5,5,3,1,1,4,6,1,1,2,5,5,3,2,3,4,1,8,5,2,3,0,2,6,5,4,4,2,3,5,2,2,4,6,1,2,1,3,3,8,5,3,5,0,4,3,9,1,9,1,0,6,8,12,12,0,6,3,2,12,7,0,8,11,8,9,0,3,4,6,7,7,9,0,5,1,17,3,4,6,4,7,8,0,2,9,1,10,11,1,2,1,1,2,0,4,1,9,8
3847,Array_5,5,6,3,1,4,0,3,4,5,2,5,4,5,3,10,2,4,0,4,4,3,4,3,2,6,1,6,3,3,4,7,1,2,10,7,4,4,3,4,9,3,5,8,5,0,2,2,8,1,6,1,8,17,5,12,10,2,3,1,2,6,8,0,8,9,3,7,0,8,5,11,6,7,5,0,11,3,25,4,4,3,5,3,6,1,4,9,1,9,2,1,7,2,2,2,1,1,6,12,9
3848,Array_5,7,3,1,2,3,7,6,3,3,3,4,0,6,2,6,2,5,2,6,3,3,7,2,5,3,2,2,1,2,3,7,1,3,1,3,4,1,0,3,3,2,3,6,8,0,6,6,17,1,2,2,4,19,12,10,13,0,4,1,4,9,13,1,8,14,3,9,0,11,8,14,10,9,12,0,10,3,15,12,0,13,2,8,9,2,3,4,1,5,7,1,4,4,1,4,3,3,6,16,7
3849,Array_5,4,4,2,3,1,3,5,3,5,1,2,2,6,3,2,3,6,0,2,5,3,2,3,6,4,4,5,4,6,2,3,1,4,8,0,2,3,4,3,3,8,5,6,2,3,3,3,7,4,6,3,7,16,11,13,8,2,2,1,3,7,11,1,12,16,4,9,1,7,4,12,8,6,9,0,5,2,13,6,2,8,4,7,7,2,4,14,1,7,4,1,5,5,1,2,2,5,14,14,4
3850,Array_5,8,6,4,5,3,4,4,2,3,7,2,6,3,6,4,1,5,2,5,2,1,1,0,4,4,2,8,1,8,3,3,4,3,0,3,2,2,2,4,6,3,3,5,3,1,2,4,8,1,5,1,6,8,8,9,14,1,0,2,2,13,12,0,12,8,4,11,0,8,7,12,10,10,7,0,8,1,22,6,6,10,2,5,6,1,4,8,3,3,4,1,8,4,0,3,2,8,3,12,3
3851,Array_5,9,5,2,2,3,2,3,7,5,4,5,6,4,4,4,3,5,1,8,5,8,6,2,2,4,4,3,6,2,4,1,2,6,2,4,5,1,1,1,5,3,1,2,2,1,3,3,11,2,4,2,2,12,7,13,10,2,4,2,7,8,12,1,9,14,9,6,0,7,0,12,11,13,9,1,16,2,20,7,5,8,5,6,8,0,10,11,0,13,10,3,7,0,0,3,2,2,5,9,5
3852,Array_5,5,4,2,1,1,5,5,5,2,2,6,3,2,4,3,1,3,1,6,2,4,4,1,3,2,2,3,0,4,2,4,3,3,4,3,2,1,4,1,4,6,1,6,2,1,3,5,9,0,5,4,3,13,8,10,10,0,4,0,5,10,7,2,8,7,5,9,1,5,4,12,10,8,9,2,9,0,9,6,8,6,6,3,5,3,6,12,0,5,5,1,5,1,0,2,6,4,0,12,5
3853,Array_5,4,6,1,2,1,2,5,4,2,5,4,5,1,5,4,3,5,1,4,2,4,4,5,4,5,3,3,3,4,5,5,1,4,1,3,3,1,2,2,2,6,6,2,1,0,1,1,11,3,2,2,2,16,10,8,12,1,6,2,7,11,11,0,10,9,6,9,1,5,5,8,14,5,8,0,7,0,16,7,4,7,4,5,6,0,3,11,1,10,5,1,11,1,0,3,0,6,6,9,11
3854,Array_5,9,6,6,1,1,0,4,2,1,4,2,0,4,2,6,3,6,1,1,4,3,5,1,5,8,2,10,2,2,5,3,4,3,3,2,0,2,6,0,5,2,5,5,7,0,1,0,10,2,4,2,5,19,10,17,8,3,4,3,5,9,14,0,5,10,4,8,0,8,6,15,8,9,5,0,7,3,19,4,4,9,0,5,8,2,5,9,0,8,7,2,6,1,0,4,3,2,4,21,5
3855,Array_5,5,6,1,2,1,3,2,3,4,2,4,0,5,2,7,2,3,1,4,3,4,3,1,3,3,1,5,2,4,2,0,2,1,1,8,5,0,3,3,6,1,1,6,3,1,2,2,6,0,7,4,4,19,11,8,16,0,4,0,3,11,7,0,9,11,10,10,1,8,7,11,8,7,6,0,10,1,13,5,6,8,8,8,5,1,9,17,1,6,5,2,5,1,0,5,1,3,5,16,7
3856,Array_5,3,6,1,1,0,5,6,3,3,3,4,2,3,5,4,6,5,1,6,4,2,6,3,2,4,4,3,3,3,4,6,2,2,3,2,6,1,2,2,5,3,5,5,5,1,1,5,6,1,5,0,5,18,8,12,7,1,5,1,6,14,9,0,18,8,2,10,2,7,8,6,5,8,7,2,7,1,6,9,5,8,4,10,8,0,4,10,0,8,10,0,8,4,0,0,0,3,7,16,10
3857,Array_5,3,5,2,1,2,4,1,2,3,3,3,2,5,4,9,3,4,1,3,2,3,7,1,3,2,6,8,3,1,4,7,5,2,4,3,1,2,3,4,4,4,4,5,7,1,2,4,6,1,3,3,4,11,10,8,6,0,2,4,3,10,5,0,12,9,6,12,0,5,3,19,13,11,11,0,12,0,14,8,5,2,8,6,9,1,2,16,1,8,13,2,6,3,0,2,0,2,8,13,5
3858,Array_5,0,7,5,0,2,1,3,4,3,4,1,6,2,4,3,5,5,1,4,1,4,7,2,1,3,3,4,2,6,10,6,4,7,3,6,6,0,2,3,4,3,5,3,5,0,2,6,7,1,3,3,3,16,20,14,11,0,6,4,6,9,10,1,10,11,3,6,0,7,6,6,15,3,11,0,10,0,12,4,5,6,5,2,6,1,2,6,1,14,8,0,10,1,1,2,0,3,7,11,3
3859,Array_5,3,5,4,0,2,2,4,3,3,2,3,5,5,3,7,4,3,1,2,1,6,8,4,5,7,2,7,3,1,3,3,3,3,1,1,2,2,1,4,3,0,2,5,8,0,0,5,5,5,3,5,2,17,5,8,7,1,3,7,5,10,13,0,7,18,5,7,1,7,5,11,14,8,6,1,11,1,14,4,3,11,4,8,10,0,5,11,1,11,10,4,7,1,0,1,2,2,5,8,6
3860,Array_5,6,5,4,1,2,0,5,3,0,1,1,6,5,5,3,5,5,0,1,1,3,6,0,5,2,2,3,2,3,3,6,3,3,2,2,2,1,6,3,11,3,3,3,5,3,3,1,9,2,2,6,0,7,7,7,10,0,2,0,5,9,15,1,9,10,4,5,2,10,5,6,17,3,7,0,5,0,14,5,6,9,3,3,6,1,6,9,3,5,5,0,10,5,0,3,1,6,2,8,8
3861,Array_5,7,3,3,2,4,8,5,0,2,1,1,2,7,1,4,0,4,0,0,2,6,7,4,2,4,1,1,1,5,2,2,2,6,3,4,7,6,2,3,2,3,1,3,5,2,4,2,13,3,4,3,4,13,6,8,5,1,1,2,1,7,8,0,9,10,4,9,0,4,4,8,6,7,11,0,9,0,19,4,5,7,1,6,7,0,9,4,0,7,9,1,10,2,1,3,2,4,6,10,2
3862,Array_5,3,7,1,3,0,0,6,1,3,4,2,4,7,2,4,4,2,1,3,3,3,8,3,6,6,2,3,5,4,1,4,0,1,4,3,2,2,5,3,5,0,7,6,4,5,3,1,10,3,4,3,3,14,7,9,6,0,5,4,3,10,16,0,6,14,5,5,1,10,6,14,11,11,4,0,4,0,12,7,7,4,6,9,10,0,4,8,1,18,11,2,7,5,1,3,1,6,6,13,7
3863,Array_5,1,8,4,6,3,2,4,3,3,2,1,2,2,1,7,2,3,0,3,2,3,3,4,3,3,2,4,4,3,5,2,5,1,3,7,9,4,4,1,7,2,2,4,3,0,1,3,8,1,4,1,7,11,10,9,9,0,4,1,4,10,13,1,4,9,5,9,1,9,6,9,13,5,8,0,9,1,12,2,7,5,5,9,6,4,6,8,1,4,8,2,7,5,0,0,1,2,2,15,2
3864,Array_5,4,4,3,3,2,6,2,2,7,2,2,6,6,3,1,2,5,0,5,5,4,4,3,1,5,0,3,2,4,2,5,1,3,2,1,4,1,1,3,8,3,1,7,5,1,0,5,8,1,6,0,5,12,9,6,11,0,8,3,2,11,9,1,12,9,6,6,0,9,2,17,13,9,14,0,7,1,21,7,5,6,3,4,10,1,7,16,1,6,5,1,7,5,0,4,2,1,5,14,4
3865,Array_5,7,3,3,1,2,2,3,1,2,2,4,4,5,3,5,3,9,0,7,3,2,4,3,2,6,2,8,3,1,7,1,3,4,3,5,1,3,3,1,6,2,1,7,3,2,2,2,9,3,7,3,5,13,9,11,9,1,4,4,3,11,13,0,7,11,5,14,0,14,6,11,10,8,9,0,6,1,12,2,5,9,3,2,11,2,1,7,1,9,13,4,9,4,0,0,2,6,2,22,6
3866,Array_5,6,6,3,0,1,2,7,4,3,1,2,4,2,1,5,5,3,0,7,3,2,4,4,3,2,1,4,3,2,1,2,1,2,6,3,3,1,3,2,4,4,4,5,7,2,0,4,12,1,2,5,4,11,8,8,7,0,3,3,8,12,7,0,9,17,6,10,0,8,5,11,14,6,6,0,8,2,17,6,2,7,3,8,6,1,6,8,2,9,7,1,8,4,2,1,2,6,7,14,2
3867,Array_5,5,4,4,0,3,6,7,4,1,0,3,3,5,1,4,3,2,0,4,2,6,9,1,3,2,3,0,1,6,4,4,3,3,3,3,3,1,3,3,7,5,2,3,0,0,4,4,5,2,3,2,4,15,8,14,5,0,4,0,3,10,11,0,10,8,5,12,1,9,5,10,10,8,13,1,5,1,14,1,3,8,3,3,7,1,7,13,1,16,7,1,4,3,2,3,1,3,6,8,4
3868,Array_5,3,4,1,2,1,2,6,2,2,1,2,6,1,2,3,1,6,2,0,4,3,3,6,4,9,1,3,3,5,1,2,0,0,6,2,2,2,3,5,5,4,0,9,4,1,4,5,8,1,6,2,4,11,12,19,9,1,6,0,2,11,12,1,13,13,3,5,1,7,8,8,9,5,6,1,5,1,15,3,2,9,3,8,9,2,3,15,1,13,9,0,4,3,0,0,4,9,9,8,4
3869,Array_5,6,7,1,1,2,2,3,2,6,1,3,7,2,1,4,0,8,1,3,4,2,7,4,0,5,6,2,4,4,3,1,2,2,3,4,5,3,1,1,7,3,3,6,3,2,5,1,8,1,3,3,2,8,7,2,8,2,4,4,0,11,11,2,13,7,3,5,0,8,4,8,11,3,4,1,9,0,21,8,4,9,4,7,12,1,3,9,0,6,4,0,9,0,0,3,1,5,3,22,8
3870,Array_5,8,5,5,3,3,1,4,3,2,2,3,4,2,1,5,3,10,3,2,1,5,5,2,1,6,3,2,1,3,4,7,2,1,6,3,1,2,5,1,5,2,2,5,8,0,0,4,6,3,5,5,6,22,4,5,8,0,2,1,3,12,9,2,11,13,5,9,0,11,5,13,4,2,8,1,7,0,6,3,2,9,4,3,8,1,4,6,2,13,7,3,10,4,0,0,2,2,4,12,7
3871,Array_5,4,2,1,4,0,6,4,3,2,2,3,2,5,2,5,1,8,0,4,2,6,5,2,5,6,0,1,2,2,7,2,3,3,2,3,4,1,3,2,5,3,3,3,4,0,0,3,15,2,6,2,3,16,9,7,2,3,6,3,6,12,14,1,6,11,5,12,0,12,5,11,5,9,7,0,14,1,13,4,4,5,3,6,9,3,6,7,1,5,7,2,4,1,1,3,0,5,4,5,7
3872,Array_5,3,4,5,3,2,1,7,1,5,3,3,0,5,2,3,0,2,1,3,3,0,4,4,4,4,4,7,6,2,3,5,0,4,4,4,4,2,2,1,3,7,2,7,4,1,0,1,7,2,4,5,5,24,7,11,7,1,7,3,4,12,12,0,14,19,5,9,1,9,10,6,11,7,7,1,10,1,11,8,4,10,2,6,6,1,7,10,0,11,7,2,4,1,0,5,1,2,6,6,2
3873,Array_5,5,4,3,5,2,4,3,7,3,5,0,3,4,5,4,2,5,2,4,4,7,8,2,3,6,3,2,1,3,1,10,2,5,3,7,2,1,1,0,6,4,5,6,6,3,3,0,12,2,4,1,2,12,7,11,9,1,2,6,5,9,13,0,13,10,5,6,0,7,7,15,10,11,10,0,9,1,13,0,4,3,4,15,9,0,6,14,2,14,8,1,7,6,0,4,1,8,4,11,7
3874,Array_5,2,4,5,1,0,3,6,1,2,5,2,9,2,4,6,3,6,0,4,3,6,5,1,5,6,3,7,2,1,5,3,1,2,5,2,7,0,3,3,4,4,2,6,5,2,1,3,9,3,4,0,5,13,11,14,6,0,3,0,6,13,9,0,10,7,4,4,0,8,5,6,16,5,6,0,6,1,14,5,6,6,3,6,6,3,10,12,4,7,5,2,4,3,0,5,0,2,1,7,8
3875,Array_5,6,11,2,5,3,2,8,2,4,3,3,3,9,4,8,2,4,3,5,1,4,5,0,2,2,2,4,3,3,4,5,4,2,1,5,1,2,2,2,6,3,3,6,2,3,1,3,9,1,6,3,7,7,9,10,9,1,5,2,7,3,14,0,5,15,7,10,0,9,3,9,8,7,8,0,10,1,14,12,8,7,3,6,6,2,6,10,0,11,3,3,8,1,0,1,3,3,2,13,6
3876,Array_5,0,4,6,1,5,1,3,2,3,2,1,2,6,2,4,1,4,1,6,7,3,7,2,2,0,3,3,3,4,4,6,3,4,9,3,0,2,3,2,5,2,4,5,5,2,2,5,13,1,4,2,6,11,7,13,15,0,2,0,7,8,10,0,10,10,6,12,0,9,12,4,11,7,3,1,7,2,8,3,5,7,7,1,8,1,5,13,0,8,6,2,4,2,0,2,0,4,6,21,5
